geonameid,name,latitude,longitude,feature_code,country_code,population
4752001,Charles City,37.34348,-77.07303,PPLA2,US,133
4752027,Charlotte Court House,37.05654,-78.63833,PPLA2,US,530
4752031,Charlottesville,38.02931,-78.47668,PPLA2,US,46597
4752052,Chase City,36.79931,-78.45833,PPL,US,2296
4752060,Chatham,36.82569,-79.39808,PPLA2,US,1481
4752081,Chatmoss,36.6568,-79.81226,PPL,US,1698
4752136,Cherry Hill,38.56984,-77.26693,PPL,US,16000
4752186,Chesapeake,36.81904,-76.27494,PPLA2,US,235429
4752229,Chester,37.35682,-77.44165,PPL,US,20987
4752234,Chester Gap,38.85345,-78.135,PPL,US,839
4752250,Chesterfield,37.37709,-77.50582,PPLA2,US,0
4752261,Chesterfield Court House,37.37709,-77.50499,PPL,US,3808
4752449,Chilhowie,36.79845,-81.68234,PPL,US,1741
4752495,Chincoteague,37.93318,-75.37881,PPL,US,2914
4752665,Christiansburg,37.12985,-80.40894,PPLA2,US,21943
4752994,Clarksville,36.62403,-78.55694,PPL,US,1204
4753043,Claypool Hill,37.06261,-81.75178,PPL,US,1776
4753158,Clifton Forge,37.81624,-79.82449,PPL,US,3739
4753218,Clintwood,37.15011,-82.45598,PPLA2,US,1325
4753268,Cloverdale,37.36514,-79.9056,PPL,US,3119
4753292,Cluster Springs,36.62097,-78.92168,PPL,US,811
4753409,Coeburn,36.94399,-82.46404,PPL,US,1999
4753635,Collinsville,36.71514,-79.91532,PPL,US,7335
4753654,Colonial Beach,38.25457,-76.96358,PPL,US,3580
4753671,Colonial Heights,37.26804,-77.40726,PPLA2,US,17820
4753820,Concord,37.34264,-78.97502,PPL,US,1458
4754219,Countryside,39.04094,-77.4136,PPL,US,10072
4754296,Courtland,36.71626,-77.06802,PPLA2,US,1246
4754358,Covington,37.79346,-79.99395,PPLA2,US,5658
4754568,Craigsville,38.07874,-79.38309,PPL,US,930
4754686,Crewe,37.17321,-78.12333,PPL,US,2241
4754712,Crimora,38.15402,-78.8503,PPL,US,2209
4754901,Crozet,38.06958,-78.70058,PPL,US,5565
4754966,Culpeper,38.47318,-77.99666,PPLA2,US,17557
4754989,Cumberland,37.49598,-78.24527,PPLA2,US,393
4755143,Dahlgren,38.33124,-77.05109,PPL,US,2653
4755158,Dale City,38.63706,-77.31109,PPL,US,65969
4755173,Daleville,37.40986,-79.91254,PPL,US,2557
4755199,Damascus,36.63373,-81.78373,PPL,US,800
4755272,Dante,36.97844,-82.29764,PPL,US,649
4755280,Danville,36.58597,-79.39502,PPLA2,US,42082
4755491,Dayton,38.41485,-78.93864,PPL,US,1588
4755710,Deltaville,37.55486,-76.33689,PPL,US,1119
4755972,Dinwiddie,37.07793,-77.58665,PPLA2,US,0
4756211,Dooms,38.10902,-78.85752,PPL,US,1327
4756345,Drakes Branch,36.99293,-78.60111,PPL,US,515
4756348,Dranesville,39.00067,-77.34582,PPL,US,11921
4756549,Dryden,36.77759,-82.94155,PPL,US,1208
4756557,Dublin,37.10568,-80.68534,PPL,US,2686
4756636,Dulles Town Center,39.03761,-77.41582,PPL,US,4601
4756643,Dumfries,38.56762,-77.32804,PPL,US,5217
4756653,Dumbarton,37.60376,-77.49137,PPL,US,7879
4756736,Dunn Loring,38.89344,-77.22165,PPL,US,8803
4756955,East Hampton,37.03737,-76.33161,PPL,US,147993
4756970,East Lexington,37.79291,-79.42532,PPL,US,1463
4756972,East Highland Park,37.58098,-77.40693,PPL,US,14796
4757073,Eastville,37.35264,-75.94576,PPLA2,US,167
4757240,Edinburg,38.82095,-78.56585,PPL,US,1069
4757467,Elkton,38.4079,-78.62363,PPL,US,2809
4757519,Elliston,37.21652,-80.23254,PPL,US,902
4757667,Emory,36.77289,-81.83623,PPL,US,1251
4757673,Emporia,36.68598,-77.54248,PPLA2,US,5496
4757734,Enon,37.3307,-77.32276,PPL,US,3466
4757826,Esmont,37.83125,-78.60724,PPL,US,528
4757863,Ettrick,37.24015,-77.42998,PPL,US,6682
4757978,Exmore,37.5318,-75.82299,PPL,US,1447
4758023,Fairfax,38.84622,-77.30637,PPLA2,US,24013
4758102,Fairfax Station,38.80095,-77.32554,PPL,US,12030
4758143,Fairlawn,37.77624,-79.982,PPL,US,2147
4758144,Fairlawn,37.14846,-80.57839,PPL,US,2367
4758390,Falls Church,38.88233,-77.17109,PPLA2,US,13892
4758426,Falmouth,38.32402,-77.46832,PPL,US,4274
4758495,Farmville,37.3021,-78.39194,PPLA2,US,8169
4758671,Ferrum,36.92292,-80.01337,PPL,US,2043
4758727,Fieldale,36.70014,-79.93865,PPL,US,879
4758750,Fincastle,37.4993,-79.87726,PPLA2,US,341
4759120,Fishersville,38.09902,-78.96919,PPL,US,7462
4759430,Floris,38.93706,-77.41277,PPL,US,8375
4759446,Floyd,36.91124,-80.32005,PPLA2,US,439
4759556,Forest,37.36375,-79.28975,PPL,US,9106
4759700,Fort Chiswell,36.94706,-80.94147,PPL,US,939
4759735,Fort Lee,37.4957,-77.33526,PPL,US,7520
4759968,Franconia,38.78206,-77.14637,PPL,US,18245
4759986,Franklin,36.67765,-76.92246,PPLA2,US,8490
4760059,Fredericksburg,38.30318,-77.46054,PPLA2,US,28118
4760232,Front Royal,38.91817,-78.19444,PPLA2,US,15070
4760363,Gainesville,38.79567,-77.61388,PPL,US,11481
4760376,Galax,36.66124,-80.92397,PPLA2,US,6914
4760593,Gate City,36.63788,-82.58099,PPLA2,US,1955
4760971,Glade Spring,36.79122,-81.77123,PPL,US,1453
4761008,Glasgow,37.63402,-79.45031,PPL,US,1115
4761054,Glen Allen,37.66598,-77.50637,PPL,US,14774
4761127,Glenvar,37.27402,-80.13393,PPL,US,976
4761166,Gloucester Courthouse,37.40986,-76.52662,PPL,US,2951
4761171,Gloucester Point,37.25403,-76.49689,PPL,US,9402
4761277,Goochland,37.68431,-77.88527,PPLA2,US,861
4761471,Gordonsville,38.13736,-78.18778,PPL,US,1577
4761813,Gratton,37.13484,-81.41399,PPL,US,937
4761951,Great Falls,38.99817,-77.28832,PPL,US,15427
4762155,Greenbriar,38.87345,-77.40082,PPL,US,8166
4762275,Greenville,38.00347,-79.15586,PPL,US,832
4762356,Gretna,36.95375,-79.35891,PPL,US,1248
4762454,Grottoes,38.26735,-78.82586,PPL,US,2758
4762493,Groveton,38.76734,-77.0847,PPL,US,14598
4762512,Grundy,37.27789,-82.09902,PPLA2,US,978
4762637,Gwynn,37.5043,-76.28855,PPL,US,602
4762755,Halifax,36.76597,-78.92834,PPLA2,US,1249
4762836,Hamilton,39.13427,-77.66249,PPL,US,609
4762888,Hampden Sydney,37.24237,-78.45972,PPL,US,1450
4762894,Hampton,37.02987,-76.34522,PPLA2,US,137148
4762979,Hanover,37.76653,-77.37026,PPLA2,US,252
4763231,Harrisonburg,38.44957,-78.86892,PPLA2,US,52538
4763242,Harriston,38.21735,-78.83225,PPL,US,909
4763436,Hayfield,38.75178,-77.13581,PPL,US,3909
4763452,Haymarket,38.81206,-77.63638,PPL,US,1980
4763558,Heathsville,37.91763,-76.47217,PPLA2,US,142
4763716,Henry Fork,36.96625,-79.87031,PPL,US,1234
4763793,Herndon,38.96955,-77.3861,PPL,US,24568
4764127,Highland Springs,37.54598,-77.32776,PPL,US,15711
4764251,Hillsville,36.76263,-80.73479,PPLA2,US,2677
4764534,Hollins,37.34125,-79.9431,PPL,US,14673
4764607,Hollymead,38.11708,-78.44168,PPL,US,7690
4764743,Honaker,37.01622,-81.97429,PPL,US,1392
4764826,Hopewell,37.30432,-77.2872,PPLA2,US,22378
4764910,Horntown,37.96957,-75.46381,PPL,US,574
4764936,Horse Pasture,36.62847,-79.95087,PPL,US,2227
4765054,Hot Springs,37.99957,-79.83172,PPL,US,738
4765392,Huntington,38.79234,-77.07081,PPL,US,11267
4765475,Hurt,37.09264,-79.29641,PPL,US,1274
4765520,Hybla Valley,38.74761,-77.08303,PPL,US,15801
4765553,Idylwood,38.89511,-77.21165,PPL,US,17288
4765594,Independent Hill,38.63595,-77.43776,PPL,US,7419
4766204,Isle of Wight,36.90765,-76.70773,PPLA2,US,0
4766221,Ivanhoe,36.84012,-80.96675,PPL,US,551
4766232,Ivy,38.05653,-78.59668,PPL,US,905
4766554,Jarratt,36.81432,-77.46831,PPL,US,619
4767082,Jolivue,38.10985,-79.07308,PPL,US,1129
4767229,Jonesville,36.68898,-83.111,PPLA2,US,974
4767509,Kenbridge,36.96209,-78.125,PPL,US,1227
4767677,Keysville,37.04043,-78.48333,PPL,US,812
4767723,Kilmarnock,37.71041,-76.37967,PPL,US,1437
4767771,King George,38.26818,-77.18442,PPLA2,US,4457
4767789,King William,37.68736,-77.01358,PPLA2,US,252
4767794,King and Queen Court House,37.66986,-76.87746,PPLA2,US,85
4767864,Kings Park,38.80622,-77.24332,PPL,US,4333
4768101,La Crosse,36.70014,-78.09972,PPL,US,589
4768185,Lake Barcroft,38.84789,-77.15581,PPL,US,9558
4768313,Lake Monticello,37.9232,-78.33473,PPL,US,9920
4768351,Lake Ridge,38.68789,-77.29776,PPL,US,41058
4768423,Lakeside,37.60765,-77.47693,PPL,US,11849
4768513,Lancaster,37.76986,-76.46634,PPLA2,US,0
4768678,Laurel,37.64292,-77.50887,PPL,US,16713
4768803,Laurel Park,37.6432,-77.49943,PPL,US,842
4768804,Laurel Park,36.68875,-79.80059,PPL,US,675
4768900,Lawrenceville,36.75765,-77.84694,PPLA2,US,1078
4768916,Laymantown,37.36569,-79.85754,PPL,US,1979
4768972,Lebanon,36.90094,-82.08013,PPLA2,US,3342
4769125,Leesburg,39.11566,-77.5636,PPLA2,US,51209
4769339,Lexington,37.78402,-79.44282,PPLA2,US,7262
4769608,Lincolnia,38.81845,-77.14331,PPL,US,22855
4769667,Linton Hall,38.75984,-77.57499,PPL,US,35725
4770288,Loch Lomond,38.78623,-77.47804,PPL,US,3701
4770714,Lorton,38.70428,-77.22776,PPL,US,18610
4770766,Louisa,38.02514,-78.00416,PPLA2,US,1621
4770817,Lovettsville,39.2726,-77.63666,PPL,US,1934
4770827,Lovingston,37.75986,-78.87086,PPLA2,US,520
4770931,Lowes Island,39.05983,-77.35221,PPL,US,10756
4770995,Lunenburg,36.96098,-78.26555,PPLA2,US,165
4771014,Luray,38.6654,-78.45945,PPLA2,US,4828
4771075,Lynchburg,37.41375,-79.14225,PPLA2,US,79812
4771100,Lyndhurst,38.0293,-78.94502,PPL,US,1490
4771235,Madison,38.38041,-78.2575,PPLA2,US,220
4771247,Madison Heights,37.43098,-79.12308,PPL,US,11285
4771401,Manassas,38.75095,-77.47527,PPLA2,US,41764
4771414,Manassas Park,38.784,-77.46971,PPLA2,US,15726
4771494,Mantua,38.85372,-77.25943,PPL,US,7135
4771643,Marion,36.83484,-81.51484,PPLA2,US,5957
4771701,Marshall,38.86484,-77.85777,PPL,US,1480
4771808,Martinsville,36.69153,-79.87254,PPLA2,US,13645
4771924,Massanetta Springs,38.4004,-78.83419,PPL,US,4833
4771928,Massanutten,38.40957,-78.7378,PPL,US,2291
4771980,Mathews,37.43708,-76.31994,PPLA2,US,555
4772009,Matoaca,37.23043,-77.47749,PPL,US,2403
4772042,Maurertown,38.92983,-78.46362,PPL,US,770
4772066,Max Meadows,36.9704,-80.94953,PPL,US,562
4772354,McLean,38.93428,-77.17748,PPL,US,48115
4772547,Meadowview,36.76039,-81.8629,PPL,US,967
4772566,Mechanicsville,37.60876,-77.37331,PPL,US,36348
4772735,Merrifield,38.87428,-77.22693,PPL,US,15212
4772739,Merrimac,38.45263,-78.07861,PPL,US,1785
4772740,Merrimac,37.18957,-80.42561,PPL,US,2133
4772778,Metompkin,37.76929,-75.60271,PPL,US,551
4772904,Middleburg,38.96872,-77.73555,PPL,US,807
4772927,Middletown,39.02761,-78.28056,PPL,US,1315
4772943,Midlothian,37.50598,-77.64916,PPL,US,18320
4773677,Montclair,38.61095,-77.33971,PPL,US,19570
4773690,Monterey,38.41234,-79.5806,PPLA2,US,136
4773747,Montrose,37.5207,-77.37831,PPL,US,7993
4773752,Montross,38.09513,-76.82746,PPLA2,US,389
4773757,Montvale,37.38458,-79.73115,PPL,US,698
4774075,Motley,37.06959,-79.34114,PPL,US,1015
4774282,Mount Hermon,36.67847,-79.42225,PPL,US,3966
4774352,Mount Jackson,38.74595,-78.64224,PPL,US,2042
4774686,Mount Sidney,38.25735,-78.95947,PPL,US,663
4774976,Mountain Road,36.75958,-78.98696,PPL,US,1100
4775438,Narrows,37.33151,-80.81119,PPL,US,1953
4775439,Narrows,37.20542,-79.95893,PPL,US,2171
4775601,Nellysford,37.89042,-78.87224,PPL,US,1076
4775660,New Baltimore,38.76734,-77.72833,PPL,US,8119
4775705,New Castle,37.50013,-80.11088,PPLA2,US,152
4775759,New Hope,38.19791,-78.90586,PPL,US,797
4775859,New Market,38.6479,-78.67141,PPL,US,2208
4775981,Newington,38.73845,-77.18498,PPL,US,12943
4776024,Newport News,36.98038,-76.42975,PPLA2,US,186247
4776181,Nokesville,38.69873,-77.57971,PPL,US,1354
4776222,Norfolk,36.84681,-76.28522,PPLA2,US,238005
4776469,North Shore,37.08209,-79.65836,PPL,US,3094
4776472,North Springfield,38.80428,-77.2047,PPL,US,7274
4776585,Norton,36.93343,-82.62905,PPLA2,US,3939
4776694,Oak Grove,38.984,-77.40388,PPL,US,1777
4776843,Oak Level,36.81542,-79.93559,PPL,US,857
4776970,Oakton,38.88095,-77.30082,PPL,US,34166
4777024,Occoquan,38.68373,-77.26026,PPL,US,1025
4777405,Onancock,37.7118,-75.7491,PPL,US,1261
4777417,Onley,37.69096,-75.71604,PPL,US,516
4777424,Opal,38.62095,-77.79999,PPL,US,691
4777454,Orange,38.24541,-78.11083,PPLA2,US,4947
4777824,Palmyra,37.86097,-78.26334,PPLA2,US,104
4777858,Pannill Fork,36.70903,-80.0131,PPL,US,3027
4777994,Parksley,37.78207,-75.65354,PPL,US,840
4778077,Passapatanzy,38.29735,-77.31415,PPL,US,1283
4778128,Patrick Springs,36.6418,-80.19505,PPL,US,1845
4778312,Pearisburg,37.32673,-80.73702,PPLA2,US,2678
4778381,Pembroke,37.31957,-80.63895,PPL,US,1081
4778415,Penhook,36.98237,-79.62808,PPL,US,801
4778452,Pennington Gap,36.75842,-83.02711,PPL,US,1805
4778626,Petersburg,37.22793,-77.40193,PPLA2,US,32477
4778945,Pimmit Hills,38.91289,-77.20081,PPL,US,6094
4779923,Poquoson,37.12237,-76.34578,PPLA2,US,12059
4779999,Portsmouth,36.83543,-76.29827,PPLA2,US,96201
4780011,Portsmouth Heights,36.82098,-76.36883,PPL,US,99049
4780087,Potomac Mills,38.64595,-77.29415,PPL,US,5614
4780126,Pound,37.12371,-82.60127,PPL,US,966
4780220,Powhatan,37.54209,-77.91889,PPLA2,US,0
4780337,Prices Fork,37.20985,-80.49005,PPL,US,1066
4780370,Prince George,37.22043,-77.28803,PPLA2,US,2066
4780577,Pulaski,37.0479,-80.77979,PPLA2,US,8890
4780641,Purcellville,39.13677,-77.71472,PPL,US,9232
4780837,Radford,37.13179,-80.57645,PPLA2,US,17403
4781113,Raven,37.08706,-81.85512,PPL,US,2270
4781129,Ravensworth,38.804,-77.22054,PPL,US,2466
4781484,Remington,38.53374,-77.80833,PPL,US,627
4781530,Reston,38.96872,-77.3411,PPL,US,58404
4781627,Rich Creek,37.38234,-80.82258,PPL,US,748
4781708,Richmond,37.55376,-77.46026,PPLA,US,226610
4781711,Richlands,37.09317,-81.79373,PPL,US,5504
4781807,Ridgeway,36.5768,-79.85837,PPL,US,708
4781808,Ridgeway,36.98931,-79.48253,PPL,US,797
4781876,Riner,37.06652,-80.44061,PPL,US,859
4782017,Riverdale,36.68736,-78.90001,PPL,US,956
4782104,Riverview,36.93538,-82.48182,PPL,US,782
4782167,Roanoke,37.27097,-79.94143,PPLA2,US,100011
4782691,Rocky Mount,36.99764,-79.89198,PPLA2,US,4799
4782864,Rose Hill,38.78872,-77.11276,PPL,US,20226
4782866,Rose Hill,36.67175,-83.36741,PPL,US,799
4782988,Rosslyn,38.89678,-77.07248,PPL,US,9599
4783020,Round Hill,39.13261,-77.76861,PPL,US,641
4783021,Round Hill,38.55985,-78.15806,PPL,US,635
4783160,Ruckersville,38.23319,-78.36917,PPL,US,1141
4783233,Rural Retreat,36.89373,-81.27593,PPL,US,1485
4783255,Rushmere,37.06681,-76.67635,PPL,US,1018
4783303,Rustburg,37.27681,-79.10085,PPLA2,US,1431
4783906,Saint Paul,36.90538,-82.31098,PPL,US,970
4784112,Salem,37.29347,-80.05476,PPLA2,US,25432
4784259,Saluda,37.60597,-76.59495,PPLA2,US,769
4784275,Saltville,36.8815,-81.76206,PPL,US,2031
4784352,Sandston,37.52348,-77.31581,PPL,US,7571
4784711,Scottsville,37.79875,-78.49556,PPL,US,603
4784856,Selma,37.80652,-79.84811,PPL,US,529
4784902,Seven Corners,38.87206,-77.15526,PPL,US,9255
4784913,Seven Mile Ford,36.81039,-81.62956,PPL,US,783
4785161,Shawnee Land,39.19149,-78.34556,PPL,US,1873
4785167,Shawsville,37.16847,-80.25532,PPL,US,1310
4785243,Shenandoah,38.48512,-78.62502,PPL,US,2340
4785261,Shenandoah Farms,38.98178,-78.07555,PPL,US,3033
4785280,Shenandoah Retreat,39.13427,-77.865,PPL,US,518
4785284,Shenandoah Shores,38.96039,-78.14305,PPL,US,934
4785315,Sherando,37.98125,-78.95391,PPL,US,688
4785473,Shipman,37.72375,-78.83919,PPL,US,507
4785576,Short Pump,37.65042,-77.61249,PPL,US,24729
4785940,Skyland Estates,38.92317,-78.08222,PPL,US,830
4786274,Smithfield,36.98237,-76.63107,PPL,US,8364
4786522,South Boston,36.69875,-78.9014,PPL,US,7976
4786619,South Hill,36.72653,-78.12889,PPL,US,4527
4786667,South Riding,38.92094,-77.50388,PPL,US,24256
4786714,South Suffolk,36.71709,-76.59023,PPL,US,80690
4786946,Spotsylvania,38.20096,-77.58915,PPLA2,US,0
4786952,Spotsylvania Courthouse,38.19791,-77.58777,PPL,US,4239
4787117,Springfield,38.78928,-77.1872,PPL,US,30484
4787171,Springville,37.19651,-81.40288,PPL,US,1371
4787247,Stafford,38.42207,-77.40832,PPLA2,US,4320
4787296,Stanardsville,38.29735,-78.44001,PPLA2,US,380
4787307,Stanley,38.5754,-78.50251,PPL,US,1654
4787327,Stanleytown,36.7443,-79.96282,PPL,US,1422
4787440,Staunton,38.14991,-79.0732,PPLA2,US,24416
4787519,Stephens City,39.08344,-78.21806,PPL,US,1940
4787534,Sterling,39.00622,-77.4286,PPL,US,27822
4787974,Strasburg,38.98872,-78.35862,PPL,US,6586
4788051,Stuart,36.64097,-80.26561,PPLA2,US,1442
4788070,Stuarts Draft,38.03014,-79.03364,PPL,US,9235
4788145,Sudley,38.79289,-77.49749,PPL,US,16203
4788158,Suffolk,36.72836,-76.58496,PPLA2,US,88161
4788171,Sugar Grove,36.77567,-81.41233,PPL,US,758
4788216,Sugarland Run,39.03761,-77.37526,PPL,US,11799
4788431,Surry,37.13793,-76.83524,PPLA2,US,232
4788444,Sussex,36.91515,-77.27914,PPLA2,US,256
4788763,Tangier,37.82624,-75.9916,PPL,US,726
4788822,Tappahannock,37.92541,-76.85913,PPLA2,US,2387
4788966,Tazewell,37.11484,-81.51955,PPLA2,US,4421
4789648,Timberlake,37.3207,-79.25753,PPL,US,12183
4789655,Timberville,38.63901,-78.77391,PPL,US,2603
4790025,Triangle,38.54679,-77.33665,PPL,US,8188
4790207,Tuckahoe,37.59015,-77.55638,PPL,US,44990
4790534,Tysons,38.91872,-77.23109,PPL,US,19627
4790661,Union Hall,37.01875,-79.68642,PPL,US,1138
4790763,University Center,39.05705,-77.44415,PPL,US,3586
4791102,Verona,38.20208,-79.00836,PPL,US,4239
4791136,Victoria,36.99487,-78.22722,PPL,US,1677
4791160,Vienna,38.90122,-77.26526,PPL,US,16522
4791187,Villa Heights,36.69736,-79.90393,PPL,US,717
4791188,Villa Heights,37.29514,-79.97754,PPL,US,827
4791237,Vinton,37.28097,-79.89698,PPL,US,8231
4791259,Virginia Beach,36.85293,-75.97799,PPLA2,US,454808
4791861,Wakefield,36.96821,-76.98968,PPL,US,884
4792225,Warm Springs,38.04624,-79.79061,PPLA2,US,123
4792255,Warrenton,38.71345,-77.79527,PPLA2,US,9897
4792273,Warsaw,37.95874,-76.75801,PPLA2,US,1495
4792307,Washington,38.71345,-78.15944,PPLA2,US,128
4792484,Wattsville,37.93401,-75.49965,PPL,US,1128
4792494,Waverly,37.03598,-77.09524,PPL,US,2073
4792522,Waynesboro,38.06847,-78.88947,PPLA2,US,21491
4792598,Weber City,37.75514,-78.28389,PPL,US,1276
4792599,Weber City,36.62288,-82.5621,PPL,US,1262
4792829,West Gate,38.78289,-77.49749,PPL,US,8046
4792867,West Lynchburg,37.4032,-79.17808,PPL,US,65517
4792878,West Point,37.53153,-76.79635,PPL,US,3333
4792901,West Springfield,38.77261,-77.22109,PPL,US,22460
4793010,Westlake Corner,37.1232,-79.69948,PPL,US,976
4793125,Weyers Cave,38.28846,-78.91308,PPL,US,2473
4793846,Williamsburg,37.2707,-76.70746,PPLA2,US,15052
4794120,Winchester,39.18566,-78.16333,PPLA2,US,27284
4794164,Windsor,36.80848,-76.74412,PPL,US,2671
4794350,Wolf Trap,38.93983,-77.28609,PPL,US,16131
4794457,Woodbridge,38.65817,-77.2497,PPL,US,4055
4794529,Woodlawn,36.72235,-80.82285,PPL,US,2343
4794531,Woodlawn,38.71678,-77.13276,PPL,US,20804
4794641,Woodstock,38.88178,-78.50584,PPLA2,US,5248
4794814,Wyndham,37.69848,-77.61249,PPL,US,9785
4794837,Wytheville,36.94845,-81.08481,PPLA2,US,8115
4794966,Yorkshire,38.79317,-77.44777,PPL,US,7541
4796917,Accoville,37.76872,-81.83706,PPL,US,574
4797041,Alderson,37.72595,-80.64202,PPL,US,1182
4797174,Alum Creek,38.28676,-81.80513,PPL,US,1749
4797284,Anmoore,39.25676,-80.29231,PPL,US,757
4797301,Ansted,38.13622,-81.09955,PPL,US,1397
4797549,Athens,37.42234,-81.0162,PPL,US,951
4797575,Augusta,39.29538,-78.63779,PPL,US,5734
4797838,Bancroft,38.50953,-81.83985,PPL,US,592
4797880,Barboursville,38.40953,-82.29459,PPL,US,4069
4797975,Barrackville,39.5037,-80.16675,PPL,US,1321
4798258,Beaver,37.74781,-81.14352,PPL,US,1308
4798308,Beckley,37.77817,-81.18816,PPLA2,US,17056
4798532,Belington,39.0251,-79.93563,PPL,US,1933
4798559,Belle,38.23205,-81.53762,PPL,US,1211
4798588,Belmont,39.37952,-81.25845,PPL,US,901
4798697,Berkeley Springs,39.6248,-78.22472,PPLA2,US,766
4798838,Bethlehem,39.39203,-80.28064,PPL,US,2588
4798883,Beverly,38.84066,-79.87535,PPL,US,685
4798993,Big Chimney,38.40565,-81.53568,PPL,US,627
4799532,Blennerhassett,39.26369,-81.62929,PPL,US,3089
4799622,Bluefield,37.26984,-81.22232,PPL,US,10323
4799692,Bluewell,37.31262,-81.25982,PPL,US,2184
4799715,Boaz,39.36146,-81.50207,PPL,US,1297
4799766,Bolivar,39.32343,-77.75277,PPL,US,1060
4799770,Bolt,37.76233,-81.41233,PPL,US,548
4799808,Boomer,38.15066,-81.28733,PPL,US,615
4799944,Bradley,37.86539,-81.19399,PPL,US,2040
4800081,Bridgeport,39.28648,-80.2562,PPL,US,8359
4800195,Brookhaven,39.61175,-79.90451,PPL,US,5171
4800356,Brush Fork,37.28095,-81.25593,PPL,US,1197
4800587,Buckhannon,38.99399,-80.23203,PPLA2,US,5657
4800639,Buffalo,38.61759,-81.9818,PPL,US,1253
4801156,Cameron,39.82702,-80.56647,PPL,US,903
4801560,Cassville,39.66564,-80.06368,PPL,US,701
4801641,Cedar Grove,38.22121,-81.42789,PPL,US,952
4801769,Ceredo,38.39647,-82.55877,PPL,US,1388
4801828,Chapmanville,37.97371,-82.01735,PPL,US,1205
4801850,Charles Town,39.28899,-77.85972,PPLA2,US,5899
4801859,Charleston,38.34982,-81.63262,PPLA,US,46838
4801886,Chattaroy,37.70343,-82.28097,PPL,US,756
4801895,Cheat Lake,39.67202,-79.85339,PPL,US,7988
4801904,Chelyan,38.19538,-81.49095,PPL,US,776
4801966,Chesapeake,38.22344,-81.53623,PPL,US,1502
4802316,Clarksburg,39.28065,-80.34453,PPLA2,US,16152
4802333,Clay,38.46038,-81.08511,PPLA2,US,467
4802417,Clendenin,38.48871,-81.34817,PPL,US,1187
4802525,Coal City,37.679,-81.21038,PPL,US,1815
4802527,Coal Fork,38.3176,-81.52095,PPL,US,1233
4803126,Cowen,38.40955,-80.55787,PPL,US,505
4803150,Crab Orchard,37.74067,-81.23066,PPL,US,2678
4803183,Craigsville,38.33067,-80.65315,PPL,US,2213
4803372,Cross Lanes,38.42037,-81.79068,PPL,US,9995
4803451,Culloden,38.42009,-82.05542,PPL,US,3061
4803616,Daniels,37.74327,-81.12408,PPL,US,1881
4803635,Danville,38.08093,-81.83401,PPL,US,655
4803685,Davis,39.12872,-79.46477,PPL,US,658
4803885,Delbarton,37.71066,-82.18402,PPL,US,540
4803960,Despard,39.2887,-80.30592,PPL,US,1004
4804563,Dunbar,38.36065,-81.73735,PPL,US,7659
4804700,East Bank,38.21816,-81.44289,PPL,US,932
4804708,East Dailey,38.78039,-79.8909,PPL,US,557
4804927,Eleanor,38.53759,-81.93236,PPL,US,1586
4804951,Elizabeth,39.06341,-81.39512,PPLA2,US,839
4805033,Elkins,38.92594,-79.84673,PPLA2,US,7226
4805077,Elkview,38.44288,-81.4804,PPL,US,1222
4805226,Enterprise,39.42092,-80.27786,PPL,US,961
4805403,Fairlea,37.78068,-80.45702,PPL,US,1747
4805404,Fairmont,39.48508,-80.14258,PPLA2,US,18733
4805596,Falling Waters,39.55926,-77.89083,PPL,US,876
4805686,Fayetteville,38.05289,-81.10399,PPLA2,US,2892
4806346,Fort Ashby,39.50315,-78.76863,PPL,US,1380
4806359,Fort Gay,38.1162,-82.59571,PPL,US,683
4806504,Franklin,38.64289,-79.33115,PPLA2,US,677
4806688,Gallipolis Ferry,38.77064,-82.19876,PPL,US,817
4806779,Gary,37.36373,-81.55011,PPL,US,889
4806781,Gassaway,38.67315,-80.77482,PPL,US,902
4806809,Gauley Bridge,38.16844,-81.19483,PPL,US,595
4806941,Gilbert Creek,37.57594,-81.89484,PPL,US,1090
4807054,Glasgow,38.21538,-81.42456,PPL,US,877
4807116,Glenville,38.93426,-80.8376,PPLA2,US,1543
4807136,Glendale,39.94924,-80.75425,PPL,US,1526
4807310,Grafton,39.34092,-80.01897,PPLA2,US,5148
4807374,Grant Town,39.55814,-80.18174,PPL,US,618
4807379,Granville,39.64591,-79.98729,PPL,US,2554
4807389,Grantsville,38.92342,-81.09595,PPLA2,US,548
4807976,Hamlin,38.2787,-82.10292,PPLA2,US,1123
4808281,Harrisville,39.20952,-81.05178,PPLA2,US,1775
4808301,Hartford City,39.00397,-81.98903,PPL,US,598
4808315,Harts,38.03121,-82.1293,PPL,US,656
4808624,Hepzibah,39.33259,-80.33537,PPL,US,566
4808905,Hilltop,37.94289,-81.15094,PPL,US,624
4808945,Hinton,37.67401,-80.88925,PPLA2,US,2528
4809052,Holden,37.82427,-82.05957,PPL,US,876
4809139,Hometown,38.53287,-81.86124,PPL,US,668
4809537,Huntington,38.41925,-82.44515,PPLA2,US,48638
4809558,Hurricane,38.43259,-82.02014,PPL,US,6493
4809644,Idamay,39.49703,-80.25703,PPL,US,611
4809881,Inwood,39.35788,-78.04,PPL,US,2954
4810160,Jefferson,38.37537,-81.78041,PPL,US,676
4810593,Junior,38.97871,-79.94952,PPL,US,503
4810818,Kenova,38.39897,-82.57821,PPL,US,3083
4810884,Keyser,39.44093,-78.97392,PPLA2,US,5248
