geonameid,name,latitude,longitude,feature_class,feature_code,country_code,population
2808657,Wilhelmsthal,50.31113,11.37278,P,PPLA4,DE,4123
2808662,Wilhelmstadt,52.52379,13.18916,P,PPLX,DE,40463
2808664,Wilhelmsruh,52.5871,13.36855,P,PPLX,DE,8123
2808720,Wilhelmshaven,53.5476,8.10395,P,PPLA3,DE,84393
2808734,Wilhelmsfeld,49.47056,8.75361,P,PPLA4,DE,3433
2808743,Wilhelmsdorf,50.62965,11.54981,P,PPLA4,DE,233
2808745,Wilhelmsdorf,49.56419,10.73716,P,PPLA4,DE,1269
2808746,Wilhelmsdorf,47.86612,9.42621,P,PPLA4,DE,4903
2808747,Wilhelmsburg,53.49973,10.01281,P,PPLX,DE,53064
2808748,Wilhelmsburg,53.64219,13.85825,P,PPL,DE,987
2808792,Wilgartswiesen,49.20891,7.87346,P,PPLA4,DE,1164
2808810,Wildsteig,47.70145,10.93753,P,PPLA4,DE,1245
2808833,Wildpoldsried,47.76667,10.4,P,PPLA4,DE,2501
2808871,Wildflecken,50.37764,9.91092,P,PPL,DE,3352
2808878,Wildetaube,50.71667,12.11667,P,PPLA4,DE,733
2808893,Wildeshausen,52.89446,8.43375,P,PPLA3,DE,18114
2808947,Wildenhain,51.3076,13.47678,P,PPL,DE,1765
2808956,Wildenfels,50.66784,12.60886,P,PPL,DE,4072
2808964,Wildenbörten,50.91667,12.28333,P,PPLA4,DE,375
2808970,Wildenberg,48.72981,11.89845,P,PPLA4,DE,1353
2808987,Wildemann,51.8281,10.28152,P,PPL,DE,1135
2809009,Wildberg,53.65242,13.12397,P,PPL,DE,594
2809013,Wildberg,48.62336,8.74518,P,PPL,DE,10187
2809025,Bad Wildbad,48.75071,8.5504,P,PPL,DE,9565
2809033,Wildau,52.31667,13.63333,P,PPLA4,DE,0
2809042,Wilburgstetten,49.02427,10.39505,P,PPLA4,DE,2183
2809065,Wiggensbach,47.74781,10.22987,P,PPL,DE,4656
2809085,Wietzendorf,52.91667,9.98333,P,PPLA4,DE,4105
2809089,Wietzen,52.71667,9.08333,P,PPLA4,DE,2205
2809092,Wietze,52.65,9.83333,P,PPLA4,DE,8216
2809100,Wietmarschen,52.51806,7.13408,P,PPLA4,DE,10903
2809119,Wiesweiler,49.63333,7.56667,P,PPLA4,DE,484
2809123,Wiesthal,50.03333,9.43333,P,PPLA4,DE,1445
2809134,Wiesmoor,53.41513,7.73642,P,PPLA4,DE,13157
2809138,Wiesloch,49.29504,8.69846,P,PPL,DE,27049
2809142,Wieslet,47.68804,7.79798,P,PPL,DE,566
2809181,Wieseth,49.16667,10.48333,P,PPLA4,DE,0
2809191,Wiesentheid,49.79451,10.34509,P,PPL,DE,4759
2809192,Wiesenthau,49.71326,11.13564,P,PPLA4,DE,1711
2809196,Wiesenthal,50.7,10.16667,P,PPLA4,DE,796
2809210,Wiesent,49.01667,12.38333,P,PPLA4,DE,2561
2809214,Wiesensteig,48.56127,9.6254,P,PPL,DE,2199
2809241,Wiesenfelden,49.04066,12.54008,P,PPLA4,DE,3596
2809259,Wiesenburg,52.11456,12.45534,P,PPL,DE,5380
2809264,Wiesenbronn,49.75,10.3,P,PPLA4,DE,971
2809277,Wiesenbach,49.36139,8.80361,P,PPLA4,DE,3158
2809286,Wiesenau,52.23071,14.59107,P,PPLA4,DE,1382
2809291,Wiesen,50.11667,9.36667,P,PPLA4,DE,1139
2809303,Wiesemscheid,50.33333,6.88333,P,PPLA4,DE,282
2809320,Wieseck,50.60528,8.70238,P,PPLX,DE,10158
2809341,Wiesbaum,50.34065,6.67332,P,PPLA4,DE,600
2809346,Wiesbaden,50.08601,8.24435,P,PPLA,DE,278609
2809357,Wiesbach,49.33333,7.45,P,PPLA4,DE,0
2809362,Wiesau,49.90817,12.18889,P,PPL,DE,4550
2809367,Wiesa,50.61114,13.01377,P,PPL,DE,3811
2809372,Wies,47.7479,7.76753,P,PPL,DE,687
2809395,Wiershop,53.44231,10.45103,P,PPLA4,DE,151
2809401,Wiersdorf,50,6.45,P,PPLA4,DE,209
2809402,Wierschem,50.22557,7.35157,P,PPLA4,DE,323
2809403,Wiernsheim,48.88333,8.85,P,PPLA4,DE,6391
2809415,Wieren,52.88529,10.65871,P,PPL,DE,2666
2809437,Wienrode,51.76507,10.97276,P,PPL,DE,888
2809444,Wienhausen,52.58021,10.18862,P,PPLA4,DE,4278
2809449,Wiendorf,53.94649,12.15054,P,PPL,DE,790
2809463,Wiemerstedt,54.26863,9.11147,P,PPLA4,DE,168
2809468,Wiemersdorf,53.95815,9.90297,P,PPLA4,DE,1520
2809489,Wielenbach,47.87405,11.15918,P,PPLA4,DE,0
2809491,Wielen,52.55,6.71667,P,PPLA4,DE,612
2809509,Wiek,54.62174,13.29164,P,PPL,DE,1269
2809517,Wiehl,50.9495,7.55062,P,PPL,DE,26291
2809524,Wiehe,51.26586,11.41282,P,PPL,DE,2258
2809539,Wiegendorf,50.98333,11.43333,P,PPLA4,DE,416
2809544,Wiefelstede,53.25562,8.11686,P,PPLA4,DE,14775
2809550,Wiednitz,51.38608,14.02683,P,PPL,DE,1178
2809567,Wiederstedt,51.66526,11.52723,P,PPL,DE,1159
2809578,Wiedergeltingen,48.03946,10.67406,P,PPLA4,DE,1377
2809587,Wiedensahl,52.38385,9.12019,P,PPL,DE,1061
2809625,Wieden,47.84145,7.882,P,PPLA4,DE,578
2809628,Wiedemar,51.46667,12.2,P,PPLA4,DE,2274
2809645,Wieda,51.634,10.58704,P,PPLA4,DE,1501
2809651,Wieck,54.40944,12.58106,P,PPL,DE,719
2809675,Wiebelsheim,50.08333,7.63333,P,PPLA4,DE,498
2809718,Widdern,49.31825,9.42209,P,PPL,DE,1967
2809741,Wickerstedt,51.05985,11.54233,P,PPL,DE,882
2809762,Wickenrodt,49.81667,7.35,P,PPLA4,DE,158
2809777,Wickede,51.53365,7.61636,P,PPL,DE,15225
2809778,Wickede,51.4964,7.86587,P,PPL,DE,12504
2809796,Wichmar,51.03333,11.68333,P,PPLA4,DE,232
2809804,Wichlinghofen,51.45327,7.49139,P,PPL,DE,2395
2809834,Weyher,49.26757,8.08512,P,PPL,DE,570
2809837,Weyhausen,52.46208,10.71699,P,PPLA4,DE,2654
2809845,Weyerbusch,50.71667,7.55,P,PPLA4,DE,1456
2809852,Weyer,50.18333,7.71667,P,PPLA4,DE,513
2809856,Weyarn,47.85838,11.79923,P,PPLA4,DE,3217
2809861,Wewelsfleth,53.84516,9.40509,P,PPLA4,DE,1538
2809889,Wetzlar,50.56109,8.50495,P,PPLA3,DE,52656
2809897,Wetzendorf,49.47056,11.04148,P,PPLX,DE,8268
2809914,Wettstetten,48.82252,11.41428,P,PPLA4,DE,0
2809917,Wettrup,52.58887,7.59911,P,PPLA4,DE,578
2809919,Wettringen,52.20939,7.31895,P,PPLA4,DE,7897
2809921,Wettringen,49.25788,10.15694,P,PPLA4,DE,964
2809928,Wettlingen,49.93333,6.4,P,PPLA4,DE,54
2809939,Wettin,51.58604,11.8063,P,PPL,DE,2046
2809944,Wetterzeube,51,12.01667,P,PPLA4,DE,1145
2809984,Wetter,51.38747,7.39277,P,PPL,DE,29146
2809985,Wetter,50.90254,8.72366,P,PPL,DE,8841
2810000,Wettelrode,51.51582,11.28696,P,PPL,DE,620
2810007,Wettbergen,52.32997,9.69492,P,PPL,DE,13091
2810014,Wetschen,52.61295,8.44883,P,PPLA4,DE,1785
2810024,Wethau,51.13717,11.8568,P,PPLA4,DE,727
2810058,Westre,54.85,8.98333,P,PPLA4,DE,397
2810110,Westhofen,49.70444,8.24806,P,PPLA4,DE,3268
2810125,Westheim,49.2464,8.32357,P,PPL,DE,1720
2810128,Westheim,49,10.66667,P,PPLA4,DE,1215
2810134,Westhausen,51.01667,10.68333,P,PPLA4,DE,514
2810135,Westhausen,50.31568,10.66236,P,PPLA4,DE,580
2810136,Westhausen,48.88333,10.18333,P,PPLA4,DE,5884
2810143,Westgreußen,51.23871,10.91921,P,PPLA4,DE,449
2810148,Westfeld,52.05,9.91667,P,PPLA4,DE,956
2810168,Westerwalsede,53.03232,9.363,P,PPLA4,DE,743
2810178,Westertimke,53.23697,9.13084,P,PPLA4,DE,642
2810184,Westerstetten,48.51916,9.95494,P,PPLA4,DE,2166
2810188,Westerstede,53.25682,7.92737,P,PPLA3,DE,21902
2810204,Westerrönfeld,54.27954,9.65031,P,PPLA4,DE,5227
2810208,Westerrade,53.93481,10.46012,P,PPLA4,DE,512
2810214,Wester-Ohrstedt,54.50796,9.18574,P,PPLA4,DE,1124
2810223,Westernohe,50.58917,8.10028,P,PPLA4,DE,907
2810254,Westermoor,53.91351,9.62394,P,PPLA4,DE,383
2810284,Westerland,54.9079,8.30326,P,PPL,DE,12500
2810289,Westerkappeln,52.31667,7.88333,P,PPLA4,DE,11397
2810300,Westerhorn,53.85711,9.67959,P,PPLA4,DE,1293
2810305,Westerholz,54.81667,9.66667,P,PPLA4,DE,0
2810306,Westerholz,54.49023,9.27293,P,PPL,DE,741
2810317,Westerholt,53.59005,7.45676,P,PPLA4,DE,2353
2810335,Westerhever,54.38236,8.6774,P,PPLA4,DE,121
2810336,Westerheim,48.51511,9.62424,P,PPLA4,DE,2888
2810337,Westerheim,48.01667,10.3,P,PPLA4,DE,2077
2810345,Westerhausen,51.80566,11.05631,P,PPL,DE,2169
2810364,Westergellersen,53.23333,10.25,P,PPLA4,DE,1709
2810370,Westerfilde,51.54439,7.37419,P,PPL,DE,6965
2810395,Westeregeln,51.96328,11.39265,P,PPL,DE,2099
2810399,Westerdeichstrich,54.16148,8.86441,P,PPLA4,DE,926
2810413,Westerburg,50.55938,7.97482,P,PPL,DE,5863
2810428,Westerborstel,54.22016,9.26039,P,PPLA4,DE,95
2810493,Westerau,53.77745,10.48824,P,PPLA4,DE,797
2810505,Westensee,54.27452,9.89584,P,PPLA4,DE,1582
2810531,Westendorf,48.57209,10.84049,P,PPLA4,DE,1489
2810533,Westendorf,47.93333,10.71667,P,PPLA4,DE,1825
2810538,Westend,52.51708,13.27636,P,PPLX,DE,41328
2810559,Weste,53.05943,10.70283,P,PPLA4,DE,1062
2810565,Westdorf,51.73552,11.435,P,PPL,DE,794
2810581,Wessobrunn,47.87407,11.02461,P,PPLA4,DE,2076
2810587,Weßling,48.07452,11.2482,P,PPLA4,DE,5172
2810590,Wessin,53.57257,11.73066,P,PPL,DE,532
2810608,Wesseln,54.20985,9.07644,P,PPLA4,DE,1398
2810612,Wesseling,50.82709,6.9747,P,PPL,DE,35665
2810617,Wesselburenerkoog,54.24369,8.87052,P,PPLA4,DE,149
2810618,Wesselburener Deichhausen,54.17554,8.93801,P,PPLA4,DE,150
2810619,Wesselburen,54.21227,8.92366,P,PPLA4,DE,3146
2810659,Wesendorf,52.6,10.53333,P,PPLA4,DE,4924
2810662,Wesenberg,53.2803,12.96936,P,PPL,DE,3346
2810673,Weselberg,49.33662,7.6078,P,PPLA4,DE,1402
2810678,Wesel,51.6669,6.62037,P,PPLA3,DE,61685
2810702,Wertingen,48.56314,10.68149,P,PPL,DE,8958
2810706,Petersberg,50.56002,9.71295,P,PPL,DE,16410
2810710,Werther,52.07771,8.41793,P,PPL,DE,11575
2810716,Wertheim,49.759,9.50852,P,PPL,DE,24869
2810728,Wertach,47.60301,10.40966,P,PPL,DE,2423
2810730,Wersten,51.18459,6.81249,P,PPLX,DE,27151
2810732,Wershofen,50.44482,6.81333,P,PPLA4,DE,902
2810763,Werpeloh,52.87207,7.50831,P,PPLA4,DE,1104
2810767,Weroth,50.46043,7.94844,P,PPLA4,DE,0
2810775,Wernshausen,50.72404,10.35086,P,PPL,DE,3143
2810801,Werningshausen,51.13951,11.00135,P,PPLA4,DE,744
2810808,Wernigerode,51.83652,10.78216,P,PPL,DE,34463
2810815,Werneuchen,52.63275,13.73437,P,PPL,DE,7767
2810828,Wernersberg,49.19062,7.92756,P,PPLA4,DE,1120
2810832,Werneck,49.98201,10.09884,P,PPL,DE,10673
2810833,Werne,51.66446,7.63421,P,PPL,DE,30810
2810834,Bochum-Werne,51.48796,7.31217,P,PPLX,DE,15345
2810836,Wernburg,50.67775,11.60199,P,PPLA4,DE,776
2810840,Wernberg-Köblitz,49.53931,12.1613,P,PPL,DE,5830
2810841,Wernau,48.69306,9.41533,P,PPL,DE,12518
2810848,Wermsdorf,51.28333,12.95,P,PPLA4,DE,6074
2810855,Wermelskirchen,51.1397,7.21583,P,PPL,DE,36816
2810860,Werlte,52.85,7.68333,P,PPLA4,DE,9255
2810874,Werlaburgdorf,52.04996,10.53726,P,PPL,DE,795
2810878,Werl,51.55493,7.91403,P,PPL,DE,32149
2810883,Werkhausen,50.73333,7.53333,P,PPLA4,DE,237
2810898,Werftpfuhl,52.66014,13.79351,P,PPL,DE,1540
2810917,Werdum,53.65751,7.71901,P,PPLA4,DE,691
2810919,Werdohl,51.26011,7.76608,P,PPL,DE,20366
2810937,Werder,53.50112,12.00771,P,PPL,DE,502
2810945,Werder,52.37874,12.934,P,PPL,DE,22384
2810969,Werdau,50.73604,12.37534,P,PPL,DE,24424
2810970,Werda,50.43811,12.30473,P,PPLA4,DE,1774
2810983,Werben,52.86109,11.98268,P,PPL,DE,860
2810985,Werben,51.81667,14.18333,P,PPLA4,DE,1891
2811000,Werbach,49.67083,9.63944,P,PPLA4,DE,3589
2811007,Wenzlow,52.3,12.45,P,PPLA4,DE,625
2811011,Wenzendorf,53.34948,9.77234,P,PPLA4,DE,1262
2811013,Wenzenbach,49.07561,12.19954,P,PPLA4,DE,8101
2811022,Wenze,52.56424,11.13318,P,PPL,DE,619
2811031,Wentorf bei Hamburg,53.5,10.25,P,PPLA4,DE,12104
2811034,Wentorf,53.67658,10.47488,P,PPLA4,DE,689
2811047,Wensin,53.98333,10.41667,P,PPLA4,DE,797
2811072,Wennigsen,52.27404,9.57287,P,PPL,DE,14137
2811094,Wennbüttel,54.13333,9.33333,P,PPLA4,DE,76
2811156,Wengelsdorf,51.28115,12.04226,P,PPL,DE,963
2811160,Weng,48.65866,12.36927,P,PPLA4,DE,1389
2811173,Wendtorf,54.41212,10.28952,P,PPLA4,DE,1139
2811187,Wendorf,54.2554,13.07682,P,PPL,DE,1087
2811204,Wendlingen am Neckar,48.67124,9.37632,P,PPL,DE,15728
2811218,Wendisch Rietz,52.21613,14.00845,P,PPLA4,DE,1466
2811227,Wendisch Evern,53.21667,10.46667,P,PPLA4,DE,1597
2811236,Wendisch Baggendorf,54.07399,12.94335,P,PPL,DE,595
2811277,Wenden,52.32401,10.51392,P,PPL,DE,4047
2811278,Wenden,50.96667,7.86667,P,PPLA4,DE,19924
2811292,Wendelstein,49.3523,11.15069,P,PPL,DE,16220
2811295,Wendelsheim,49.76667,8,P,PPLA4,DE,1453
2811317,Wendeburg,52.32957,10.39255,P,PPLA4,DE,10147
2811342,Wemding,48.87461,10.72452,P,PPL,DE,5669
2811346,Wembach,47.7725,7.8869,P,PPLA4,DE,340
2811347,Wemb,51.58646,6.17638,P,PPL,DE,1000
2811348,Welzow,51.58381,14.17082,P,PPL,DE,4240
2811354,Welzheim,48.87675,9.63434,P,PPL,DE,11306
2811361,Welver,51.61667,7.96667,P,PPLA4,DE,12993
2811370,Weltersburg,50.53233,7.96056,P,PPLA4,DE,270
2811378,Welterod,50.13333,7.88333,P,PPLA4,DE,529
2811384,Welt,54.30248,8.79458,P,PPLA4,DE,219
2811387,Welsleben,52.00304,11.63851,P,PPL,DE,1904
2811403,Welschneudorf,50.37333,7.79806,P,PPLA4,DE,962
2811413,Welschenbach,50.36667,7.06667,P,PPLA4,DE,56
2811420,Welschbillig,49.85,6.56667,P,PPLA4,DE,2606
2811439,Welmbüttel,54.19712,9.24656,P,PPLA4,DE,491
2811461,Wellingsbüttel,53.64104,10.0798,P,PPLX,DE,10935
2811465,Wellinghofen,51.46925,7.49038,P,PPL,DE,7160
2811474,Welling,50.33333,7.31667,P,PPLA4,DE,904
2811514,Wellendingen,48.14745,8.70375,P,PPLA4,DE,3117
2811532,Wellen,52.14518,11.44106,P,PPL,DE,1328
2811534,Wellen,49.66667,6.43333,P,PPLA4,DE,762
2811537,Welle,53.23985,9.80178,P,PPLA4,DE,1251
2811558,Welkenbach,50.63333,7.72639,P,PPLA4,DE,144
2811562,Welgesheim,49.88333,7.96667,P,PPLA4,DE,596
2811570,Welden,48.45505,10.66086,P,PPL,DE,3614
2811575,Welchweiler,49.57777,7.50489,P,PPLA4,DE,201
2811578,Welcherath,50.31667,6.96667,P,PPLA4,DE,134
2811584,Welbsleben,51.70718,11.42376,P,PPL,DE,778
2811611,Weitramsdorf,50.256,10.87989,P,PPLA4,DE,5183
2811614,Weitnau,47.64171,10.12732,P,PPL,DE,5143
2811643,Weitersweiler,49.61667,8,P,PPLA4,DE,490
2811644,Weiterstadt,49.9039,8.58874,P,PPL,DE,24253
2811652,Weitersburg,50.41667,7.6,P,PPLA4,DE,2152
2811653,Weitersborn,49.85,7.53333,P,PPLA4,DE,256
2811654,Weitersbach,49.86667,7.31667,P,PPLA4,DE,85
2811665,Weitenhagen,54.05372,13.40998,P,PPL,DE,1604
2811666,Weiten-Gesäß,49.70181,9.05006,P,PPL,DE,961
2811674,Weitendorf,53.89632,11.35364,P,PPL,DE,509
2811683,Weiten,49.53011,6.54064,P,PPL,DE,1209
2811685,Weitefeld,50.72541,7.92805,P,PPLA4,DE,2451
2811691,Weisweil,48.19939,7.67713,P,PPLA4,DE,2114
2811698,Weißwasser,51.50403,14.64017,P,PPL,DE,22099
2811713,Weißkeißel,51.49405,14.71515,P,PPLA4,DE,1481
2811715,Weißig,51.29192,13.44117,P,PPL,DE,1013
2811837,Weißenthurm,50.41719,7.45072,P,PPL,DE,7639
2811852,Weißenstadt,50.10217,11.88849,P,PPL,DE,3545
2811860,Weißensee,51.19989,11.06914,P,PPL,DE,3720
2811864,Weißenschirmbach,51.31396,11.5508,P,PPL,DE,540
2811865,Weißensberg,47.5813,9.72586,P,PPLA4,DE,2655
2811870,Weißenohe,49.63089,11.25369,P,PPLA4,DE,1080
2811879,Weißenhorn,48.30501,10.16047,P,PPL,DE,13377
2811899,Weißenfels,51.20148,11.96843,P,PPL,DE,29792
2811905,Weißendorf,50.68333,12,P,PPLA4,DE,372
2811909,Weißenburg in Bayern,49.03095,10.97221,P,PPL,DE,18578
2811918,Weißenbrunn,50.2,11.35,P,PPLA4,DE,3110
2811927,Weißenborn-Lüderode,51.5319,10.41889,P,PPL,DE,1495
2811930,Weißenborn,51.12513,10.11601,P,PPLA4,DE,0
2811934,Weißenborn,50.92393,11.87947,P,PPLA4,DE,1311
2811937,Weißenborn,50.73952,12.47051,P,PPLX,DE,2747
2811941,Weißenberg,51.19644,14.65874,P,PPL,DE,3067
2812009,Weißdorf,50.18333,11.85,P,PPLA4,DE,1382
2812032,Weißbach,50.81667,11.78333,P,PPLA4,DE,0
2812036,Weißbach,49.29717,9.59531,P,PPLA4,DE,2082
2812043,Weißandt-Gölzau,51.6707,12.07338,P,PPL,DE,1434
2812053,Weissach,48.84687,8.92828,P,PPL,DE,7712
2812067,Weismain,50.08512,11.24024,P,PPLA4,DE,4840
2812071,Weiskirchen,49.55,6.81667,P,PPLA4,DE,6316
2812084,Weisenheim am Sand,49.51806,8.24778,P,PPLA4,DE,0
2812085,Weisenheim am Berg,49.51306,8.15389,P,PPLA4,DE,0
2812086,Weisendorf,49.62283,10.82531,P,PPL,DE,6118
2812092,Weisenbach,48.72757,8.35378,P,PPLA4,DE,2720
2812095,Weisen,53.02518,11.7871,P,PPLA4,DE,1103
2812099,Weisel,50.11667,7.8,P,PPLA4,DE,1161
2812104,Weischlitz,50.45,12.06667,P,PPLA4,DE,3614
2812118,Weira,50.7,11.71667,P,PPLA4,DE,427
2812145,Weinstadt-Endersbach,48.81311,9.36387,P,PPL,DE,26166
2812148,Weinsheim,50.23333,6.46667,P,PPLA4,DE,1046
2812149,Weinsheim,49.83333,7.76667,P,PPLA4,DE,1893
2812158,Weinsberg,49.15127,9.28762,P,PPL,DE,11855
2812164,Weinolsheim,49.81583,8.27278,P,PPLA4,DE,714
2812174,Weinheim,49.54887,8.66697,P,PPL,DE,43325
2812196,Weingarten,49.25946,8.2862,P,PPL,DE,1532
2812197,Weingarten,49.05457,8.52678,P,PPL,DE,9556
2812204,Weingarten,47.81009,9.63863,P,PPL,DE,23802
2812225,Weinböhla,51.16667,13.56667,P,PPLA4,DE,10456
2812469,Weinbach,50.43843,8.29133,P,PPLA4,DE,4763
2812471,Weinähr,50.32278,7.8469,P,PPLA4,DE,482
2812482,Weimar,50.9803,11.32903,P,PPLA3,DE,64727
2812484,Weiltingen,49.03878,10.45052,P,PPL,DE,1433
2812497,Weilmünster,50.43143,8.37673,P,PPL,DE,8704
2812502,Weil im Schönbuch,48.6227,9.06355,P,PPLA4,DE,10037
2812509,Weilheim an der Teck,48.61572,9.53751,P,PPL,DE,9634
2812515,Weilheim,47.84147,11.15484,P,PPLA3,DE,23378
2812516,Weilheim,47.66667,8.23333,P,PPLA4,DE,3185
2812522,Weilerswist,50.75292,6.84585,P,PPLA4,DE,16321
2812562,Weiler bei Weinsberg,49.11846,9.39778,P,PPL,DE,600
2812568,Weilerbach,49.48333,7.63333,P,PPLA4,DE,4476
2812580,Weiler,50.31667,7.11667,P,PPLA4,DE,527
2812582,Weiler,50.15,7.08333,P,PPLA4,DE,0
2812584,Weiler,49.95696,7.86484,P,PPL,DE,2712
2812617,Weilen unter den Rinnen,48.18984,8.76486,P,PPLA4,DE,638
2812625,Weil der Stadt,48.74953,8.87176,P,PPLA4,DE,19338
2812626,Weilburg,50.48438,8.26249,P,PPL,DE,13798
2812633,Weilbach,49.66812,9.21639,P,PPL,DE,2342
2812634,Weilar,50.76667,10.15,P,PPLA4,DE,898
2812636,Weil am Rhein,47.59331,7.62082,P,PPL,DE,29548
2812644,Weil,48.11717,10.92161,P,PPLA4,DE,3664
2812655,Weikersheim,49.47866,9.89977,P,PPL,DE,7569
2812670,Weihmichl,48.6,12.05,P,PPLA4,DE,2479
2812752,Weiherhammer,49.63333,12.06667,P,PPLA4,DE,4036
2812831,Weihenzell,49.35,10.61667,P,PPLA4,DE,2829
2812854,Weigenheim,49.57578,10.2644,P,PPLA4,DE,978
2812855,Weigendorf,49.49773,11.56869,P,PPLA4,DE,1292
2812865,Weifa,51.07581,14.36119,P,PPL,DE,700
2812914,Weidingen,50.01667,6.38333,P,PPLA4,DE,207
2812915,Weiding,49.48333,12.56667,P,PPLA4,DE,0
2812917,Weiding,49.26282,12.76311,P,PPLA4,DE,2472
2812931,Weidhausen bei Coburg,50.20354,11.14006,P,PPL,DE,3331
2812954,Weidenthal,49.41667,8,P,PPLA4,DE,2018
2812958,Weidenstetten,48.5525,9.9961,P,PPLA4,DE,1249
2812994,Weidenhahn,50.54722,7.83386,P,PPLA4,DE,542
2813021,Weidenbach,50.15,7.88333,P,PPLA4,DE,118
2813022,Weidenbach,50.13333,6.71667,P,PPLA4,DE,273
2813023,Weidenbach,49.19817,10.64489,P,PPL,DE,2276
2813039,Weiden,49.81667,7.3,P,PPLA4,DE,97
2813040,Weiden,49.67682,12.15613,P,PPLA3,DE,42550
2813110,Weida,50.77449,12.06028,P,PPL,DE,8528
2813145,Weichs,48.38333,11.41667,P,PPLA4,DE,3123
2813152,Weichering,48.71713,11.32141,P,PPLA4,DE,2244
2813176,Weibersbrunn,49.93083,9.36611,P,PPLA4,DE,2142
2813180,Weibern,50.40808,7.14669,P,PPLA4,DE,1585
2813187,Weißensee,52.55632,13.46649,P,PPLX,DE,47693
2813209,Wehringen,48.25,10.8,P,PPLA4,DE,2877
2813216,Wehrheim,50.3,8.56667,P,PPLA4,DE,9383
2813241,Wehrda,50.83814,8.7556,P,PPL,DE,5718
2813246,Wehrbleck,52.6289,8.69019,P,PPLA4,DE,900
2813259,Wehr,50.41667,7.21667,P,PPLA4,DE,1152
2813262,Wehr,47.62983,7.90423,P,PPL,DE,13037
2813266,Wehnsen,52.42472,10.26398,P,PPL,DE,508
2813277,Wehnde,51.48333,10.31667,P,PPLA4,DE,412
2813308,Wehingen,48.14533,8.79151,P,PPLA4,DE,3731
2813344,Wegscheid,48.60136,13.78733,P,PPL,DE,5817
2813383,Wegeleben,51.88376,11.17347,P,PPL,DE,3132
2813390,Wegberg,51.14221,6.28436,P,PPL,DE,29622
2813405,Weferlingen,52.31205,11.05791,P,PPL,DE,2444
2813407,Wefensleben,52.18319,11.16074,P,PPLA4,DE,2188
2813410,Weeze,51.62678,6.19792,P,PPLA4,DE,10131
2813425,Weesby,54.83333,9.15,P,PPLA4,DE,479
2813427,Wees,54.80621,9.51695,P,PPLA4,DE,2247
2813431,Weenzen,52.03333,9.66667,P,PPLA4,DE,433
2813433,Weener,53.16541,7.34966,P,PPLA4,DE,15718
2813442,Weede,53.92282,10.37082,P,PPLA4,DE,992
2813464,Wedel,53.58374,9.69835,P,PPL,DE,31995
2813468,Weddingstedt,54.23428,9.09103,P,PPLA4,DE,2235
2813472,Wedding,52.54734,13.35594,P,PPLX,DE,85275
2813479,Wedderstedt,51.8395,11.24411,P,PPL,DE,507
2813480,Weddersleben,51.76533,11.08531,P,PPL,DE,1086
2813493,Weddelbrook,53.90252,9.82865,P,PPLA4,DE,1025
2813524,Wechselburg,51.00214,12.77661,P,PPLA4,DE,2223
2813531,Wechingen,48.89229,10.61331,P,PPLA4,DE,1416
2813539,Weberstedt,51.10839,10.5106,P,PPLX,DE,592
2813573,Waxweiler,50.09257,6.36299,P,PPLA4,DE,1128
2813580,Wawern,50.11667,6.48333,P,PPLA4,DE,318
2813581,Wawern,49.65,6.55,P,PPLA4,DE,610
2813604,Watzerath,50.18333,6.36667,P,PPLA4,DE,447
2813624,Wattmannshagen,53.77853,12.41316,P,PPL,DE,1062
2813638,Wattenheim,49.52167,8.06167,P,PPLA4,DE,1632
2813641,Wattendorf,50.03261,11.12623,P,PPLA4,DE,694
2813647,Wattenbek,54.16391,10.05405,P,PPLA4,DE,2883
2813660,Wathlingen,52.5369,10.15069,P,PPL,DE,6431
2813681,Watenbüttel,52.30596,10.46551,P,PPL,DE,2545
2813685,Wasungen,50.6619,10.36947,P,PPL,DE,3779
2813700,Wassertrüdingen,49.04328,10.59906,P,PPL,DE,6245
2813701,Wasserthaleben,51.25,10.88333,P,PPLA4,DE,476
2813723,Wasserlosen,50.09476,10.03017,P,PPLA4,DE,3524
2813728,Wasserliesch,49.70739,6.53944,P,PPLA4,DE,2265
2813732,Wasserleben,51.92089,10.7567,P,PPL,DE,1509
2813755,Wasserburg am Inn,48.0525,12.22341,P,PPL,DE,12662
2813756,Wasserburg,47.57223,9.63215,P,PPL,DE,3905
2813758,Wasserburg,48.44105,10.2693,P,PPL,DE,3238
2813786,Wassenberg,51.10009,6.15484,P,PPL,DE,16641
2813787,Wassenach,50.43333,7.28333,P,PPLA4,DE,1174
2813819,Wasenbach,50.31667,7.96667,P,PPLA4,DE,359
2813847,Wäschenbeuren,48.75991,9.68735,P,PPLA4,DE,3924
2813860,Wasbüttel,52.41331,10.59357,P,PPLA4,DE,1948
2813864,Wasbek,54.07427,9.89738,P,PPLA4,DE,2192
2813877,Warza,51,10.68333,P,PPLA4,DE,756
2813888,Wartmannsroth,50.16667,9.78333,P,PPLA4,DE,2313
2813914,Warthausen,48.12863,9.79749,P,PPLA4,DE,4769
2813930,Wartenburg,51.8096,12.77928,P,PPL,DE,858
2813931,Wartenberg-Rohrbach,49.5276,7.85258,P,PPLA4,DE,565
2813932,Wartenberg,52.5752,13.51559,P,PPLX,DE,2578
2813935,Wartenberg,48.40597,11.98865,P,PPL,DE,4548
2814005,Warstein,51.44488,8.34851,P,PPL,DE,28532
2814010,Warsow,53.84558,12.81427,P,PPL,DE,718
